CVE_ESTADO,NOM_ESTADO,CLAVE_MUN,NOM_MUN,AMBITO,POB_TOTAL,PCT_POBREZA,PCT_Carencia_Servicios_Basicos_Vivienda,PCT_Carencia_Calidad_Espacio_Vivienda,PCT_Carencia_Servicios_Salud
20,Oaxaca,20049,Magdalena Ocotlán,Ámbito de residencia: rural,1135,71.943256,96.0,55.162791,
20,Oaxaca,20050,Magdalena Peñasco,Ámbito de residencia: rural,3772,97.647685,99.453552,32.125395,75.150992
20,Oaxaca,20051,Magdalena Teitipac,Ámbito de residencia: rural,69,96.349206,100.0,,38.095238
20,Oaxaca,20052,Magdalena Tequisistlán,Ámbito de residencia: rural,2283,68.224154,9.240622,39.249771,46.84355
20,Oaxaca,20053,Magdalena Tlacotepec,Ámbito de residencia: rural,1221,50.011659,18.116592,16.950673,45.381166
20,Oaxaca,20054,Magdalena Zahuatlán,Ámbito de residencia: rural,405,79.991643,81.89415,37.047354,16.713092
20,Oaxaca,20055,Mariscala de Juárez,Ámbito de residencia: rural,3491,76.870282,57.279808,24.176153,31.63571
20,Oaxaca,20056,Mártires de Tacubaya,Ámbito de residencia: rural,1444,85.539394,78.863636,49.166667,24.393939
20,Oaxaca,20057,Matías Romero Avendaño,Ámbito de residencia: rural,10851,75.418051,82.27268,,
20,Oaxaca,20058,Mazatlán Villa de Flores,Ámbito de residencia: rural,13426,93.747425,92.908288,44.207945,33.810692
20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,Ámbito de residencia: rural,12829,81.020255,97.141938,51.336258,75.177281
20,Oaxaca,20060,Mixistlán de la Reforma,Ámbito de residencia: rural,2770,96.122772,72.435644,52.277228,71.722772
20,Oaxaca,20061,Monjas,Ámbito de residencia: rural,2552,82.647229,94.830438,36.104218,25.310174
20,Oaxaca,20062,Natividad,Ámbito de residencia: rural,586,58.00346,,32.871972,26.470588
20,Oaxaca,20063,Nazareno Etla,Ámbito de residencia: rural,34,83.375,81.25,,
20,Oaxaca,20064,Nejapa de Madero,Ámbito de residencia: rural,7137,78.620719,95.987964,35.735779,53.68964
20,Oaxaca,20065,Ixpantepec Nieves,Ámbito de residencia: rural,1171,83.828597,57.548845,35.523979,51.509769
20,Oaxaca,20066,Santiago Niltepec,Ámbito de residencia: rural,2096,81.718621,58.899177,31.32716,63.786008
20,Oaxaca,20067,Oaxaca de Juárez,Ámbito de residencia: rural,1006,60.75803,72.638812,,33.346509
20,Oaxaca,20068,Ocotlán de Morelos,Ámbito de residencia: rural,7210,83.26082,100.0,71.117401,31.19026
20,Oaxaca,20069,La Pe,Ámbito de residencia: rural,2444,95.498438,82.507809,62.338242,22.891566
20,Oaxaca,20070,Pinotepa de Don Luis,Ámbito de residencia: rural,913,94.588095,100.0,81.666667,77.380952
20,Oaxaca,20071,Pluma Hidalgo,Ámbito de residencia: rural,3050,84.5928,77.839916,63.963649,35.302342
20,Oaxaca,20072,San José del Progreso,Ámbito de residencia: rural,3071,91.507323,99.474277,52.271874,29.252722
20,Oaxaca,20073,Putla Villa de Guerrero,Ámbito de residencia: rural,14525,77.594783,94.552707,43.623692,88.481204
20,Oaxaca,20074,Santa Catarina Quioquitani,Ámbito de residencia: rural,504,98.183544,100.0,40.506329,41.350211
20,Oaxaca,20076,La Reforma,Ámbito de residencia: rural,3327,84.557661,82.489383,36.033976,57.85691
20,Oaxaca,20077,Reyes Etla,Ámbito de residencia: rural,3560,58.040181,62.567976,23.353474,42.749245
20,Oaxaca,20078,Rojas de Cuauhtémoc,Ámbito de residencia: rural,1092,47.792108,55.72666,16.554379,32.53128
20,Oaxaca,20079,Salina Cruz,Ámbito de residencia: rural,7448,46.309037,57.499245,43.953594,20.807178
20,Oaxaca,20080,San Agustín Amatengo,Ámbito de residencia: rural,1298,83.3868,63.074353,52.548037,68.922306
20,Oaxaca,20081,San Agustín Atenango,Ámbito de residencia: rural,1873,76.505051,73.176207,30.976431,30.246914
20,Oaxaca,20082,San Agustín Chayuco,Ámbito de residencia: rural,3945,92.777658,97.07304,36.170784,74.301826
20,Oaxaca,20083,San Agustín de las Juntas,Ámbito de residencia: rural,1130,65.205231,68.410463,70.422535,47.082495
20,Oaxaca,20084,San Agustín Etla,Ámbito de residencia: rural,186,63.38764,,29.213483,57.303371
20,Oaxaca,20085,San Agustín Loxicha,Ámbito de residencia: rural,22459,94.381228,86.138563,73.669927,24.164064
20,Oaxaca,20086,San Agustín Tlacotepec,Ámbito de residencia: rural,871,86.904077,95.683453,40.047962,82.853717
20,Oaxaca,20087,San Agustín Yatareni,Ámbito de residencia: rural,356,69.474138,94.827586,42.816092,64.08046
20,Oaxaca,20088,San Andrés Cabecera Nueva,Ámbito de residencia: rural,2787,91.338983,97.609735,38.765754,38.157323
20,Oaxaca,20089,San Andrés Dinicuiti,Ámbito de residencia: rural,2148,81.466187,74.148681,25.803357,23.549161
20,Oaxaca,20090,San Andrés Huaxpaltepec,Ámbito de residencia: rural,1378,85.473934,92.733017,27.962085,84.992101
20,Oaxaca,20091,San Andrés Huayápam,Ámbito de residencia: rural,590,42.354898,77.264325,45.841035,49.35305
20,Oaxaca,20092,San Andrés Ixtlahuaca,Ámbito de residencia: rural,1435,63.966892,80.210685,17.607223,51.241535
20,Oaxaca,20093,San Andrés Lagunas,Ámbito de residencia: rural,478,93.193407,75.604396,22.197802,76.703297
20,Oaxaca,20094,San Andrés Nuxiño,Ámbito de residencia: rural,1897,96.743304,100.0,45.758929,44.866071
20,Oaxaca,20095,San Andrés Paxtlán,Ámbito de residencia: rural,3980,97.859287,97.882605,67.113374,55.722326
20,Oaxaca,20096,San Andrés Sinaxtla,Ámbito de residencia: rural,772,61.3,29.166667,13.194444,32.638889
20,Oaxaca,20097,San Andrés Solaga,Ámbito de residencia: rural,1713,85.629603,63.526912,40.580737,43.838527
20,Oaxaca,20098,San Andrés Teotilálpam,Ámbito de residencia: rural,4374,95.620986,84.292528,48.489666,73.6407
20,Oaxaca,20099,San Andrés Tepetlapa,Ámbito de residencia: rural,474,96.146727,94.130926,36.794582,79.909707
20,Oaxaca,20100,San Andrés Yaá,Ámbito de residencia: rural,497,86.77931,82.068966,20.229885,95.402299
20,Oaxaca,20101,San Andrés Zabache,Ámbito de residencia: rural,726,86.080997,94.080997,52.647975,37.383178
20,Oaxaca,20102,San Andrés Zautla,Ámbito de residencia: rural,4399,52.849844,36.579515,28.280163,34.804509
20,Oaxaca,20103,San Antonino Castillo Velasco,Ámbito de residencia: rural,311,91.39322,100.0,50.847458,82.711864
20,Oaxaca,20104,San Antonino el Alto,Ámbito de residencia: rural,2508,95.169556,95.095137,47.864693,60.676533
20,Oaxaca,20105,San Antonino Monte Verde,Ámbito de residencia: rural,8121,95.309417,89.324461,39.534211,
20,Oaxaca,20106,San Antonio Acutla,Ámbito de residencia: rural,288,85.089286,50.714286,,
20,Oaxaca,20107,San Antonio de la Cal,Ámbito de residencia: rural,2338,59.434942,100.0,75.586754,26.18953
20,Oaxaca,20108,San Antonio Huitepec,Ámbito de residencia: rural,4285,83.852105,88.585514,55.783087,27.682973
20,Oaxaca,20109,San Antonio Nanahuatípam,Ámbito de residencia: rural,1231,59.126427,20.632133,23.266023,18.964004
20,Oaxaca,20110,San Antonio Sinicahua,Ámbito de residencia: rural,1603,98.013038,99.152542,52.672751,64.080834
20,Oaxaca,20111,San Antonio Tepetlapa,Ámbito de residencia: rural,1852,91.104413,98.011187,36.544438,36.97949
20,Oaxaca,20112,San Baltazar Chichicápam,Ámbito de residencia: rural,2414,77.861532,77.022934,28.645608,40.58849
20,Oaxaca,20113,San Baltazar Loxicha,Ámbito de residencia: rural,2829,84.47382,83.690987,34.678112,39.44206
20,Oaxaca,20114,San Baltazar Yatzachi el Bajo,Ámbito de residencia: rural,677,88.291339,49.212598,26.771654,82.283465
20,Oaxaca,20115,San Bartolo Coyotepec,Ámbito de residencia: rural,548,66.710204,100.0,50.204082,36.938776
20,Oaxaca,20116,San Bartolomé Ayautla,Ámbito de residencia: rural,1233,96.320966,100.0,86.885246,
20,Oaxaca,20117,San Bartolomé Loxicha,Ámbito de residencia: rural,2422,88.510388,87.940379,57.226739,
20,Oaxaca,20118,San Bartolomé Quialana,Ámbito de residencia: rural,2464,86.688104,81.84111,50.021017,92.181589
20,Oaxaca,20119,San Bartolomé Yucuañe,Ámbito de residencia: rural,398,95.34359,95.128205,47.179487,96.923077
20,Oaxaca,20120,San Bartolomé Zoogocho,Ámbito de residencia: rural,365,84.640625,,38.4375,92.1875
20,Oaxaca,20121,San Bartolo Soyaltepec,Ámbito de residencia: rural,655,80.993333,60.5,19.0,33.666667
20,Oaxaca,20122,San Bartolo Yautepec,Ámbito de residencia: rural,672,86.402208,94.164038,19.716088,13.40694
20,Oaxaca,20123,San Bernardo Mixtepec,Ámbito de residencia: rural,2703,92.548185,95.744681,34.125991,58.11431
20,Oaxaca,20124,San Blas Atempa,Ámbito de residencia: rural,6419,82.812716,95.236798,82.532721,31.813523
20,Oaxaca,20125,San Carlos Yautepec,Ámbito de residencia: rural,5307,95.83558,97.653904,47.824862,60.457936
20,Oaxaca,20126,San Cristóbal Amatlán,Ámbito de residencia: rural,948,96.56808,97.65625,29.241071,63.392857
20,Oaxaca,20127,San Cristóbal Amoltepec,Ámbito de residencia: rural,1270,96.52809,100.0,44.382022,94.542536
20,Oaxaca,20128,San Cristóbal Lachirioag,Ámbito de residencia: rural,1229,85.737522,77.538726,19.449225,95.95525
20,Oaxaca,20129,San Cristóbal Suchixtlahuaca,Ámbito de residencia: rural,334,64.376206,36.655949,,15.11254
20,Oaxaca,20130,San Dionisio del Mar,Ámbito de residencia: rural,2266,72.266027,68.450278,22.211005,34.830893
20,Oaxaca,20131,San Dionisio Ocotepec,Ámbito de residencia: rural,1083,97.791267,100.0,96.276544,32.628709
20,Oaxaca,20132,San Dionisio Ocotlán,Ámbito de residencia: rural,1238,65.668459,80.017921,32.258065,59.677419
20,Oaxaca,20133,San Esteban Atatlahuca,Ámbito de residencia: rural,3971,93.294947,99.468085,52.021277,
20,Oaxaca,20134,San Felipe Jalapa de Díaz,Ámbito de residencia: rural,6766,97.28392,91.150493,52.909243,44.481547
20,Oaxaca,20135,San Felipe Tejalápam,Ámbito de residencia: rural,6786,81.861312,92.249765,29.118293,54.722309
20,Oaxaca,20136,San Felipe Usila,Ámbito de residencia: rural,3177,95.20871,99.14592,41.068481,
20,Oaxaca,20137,San Francisco Cahuacuá,Ámbito de residencia: rural,3414,95.741595,97.758565,50.112072,
20,Oaxaca,20138,San Francisco Cajonos,Ámbito de residencia: rural,456,78.661333,29.866667,33.6,73.866667
20,Oaxaca,20139,San Francisco Chapulapa,Ámbito de residencia: rural,2136,95.592422,87.045571,58.986175,20.378904
20,Oaxaca,20140,San Francisco Chindúa,Ámbito de residencia: rural,824,84.239454,84.367246,37.096774,39.578164
20,Oaxaca,20141,San Francisco del Mar,Ámbito de residencia: rural,2866,92.852453,67.958861,43.908228,78.797468
20,Oaxaca,20142,San Francisco Huehuetlán,Ámbito de residencia: rural,1154,87.959777,77.206704,30.726257,15.307263
20,Oaxaca,20143,San Francisco Ixhuatán,Ámbito de residencia: rural,3827,94.599099,,50.750751,59.009009
20,Oaxaca,20144,San Francisco Jaltepetongo,Ámbito de residencia: rural,1110,90.583174,75.717017,16.347992,77.724665
20,Oaxaca,20145,San Francisco Lachigoló,Ámbito de residencia: rural,129,65.226891,100.0,,48.739496
20,Oaxaca,20146,San Francisco Logueche,Ámbito de residencia: rural,2666,95.949612,100.0,63.682171,94.341085
20,Oaxaca,20147,San Francisco Nuxaño,Ámbito de residencia: rural,373,94.593407,78.571429,26.373626,81.868132
20,Oaxaca,20148,San Francisco Ozolotepec,Ámbito de residencia: rural,1945,98.105882,67.89916,45.322129,71.988796
20,Oaxaca,20149,San Francisco Sola,Ámbito de residencia: rural,1493,83.776202,57.210402,64.933018,16.863672
20,Oaxaca,20150,San Francisco Telixtlahuaca,Ámbito de residencia: rural,1012,70.640867,94.683716,45.956463,62.62016
20,Oaxaca,20151,San Francisco Teopan,Ámbito de residencia: rural,392,93.074176,,,
20,Oaxaca,20152,San Francisco Tlapancingo,Ámbito de residencia: rural,2146,91.950509,80.834546,40.853954,
20,Oaxaca,20153,San Gabriel Mixtepec,Ámbito de residencia: rural,1272,90.277778,88.454861,59.288194,29.079861
20,Oaxaca,20154,San Ildefonso Amatlán,Ámbito de residencia: rural,2393,86.812812,99.273058,39.027715,29.850068
20,Oaxaca,20155,San Ildefonso Sola,Ámbito de residencia: rural,939,96.356218,90.673575,68.264249,24.093264
20,Oaxaca,20156,San Ildefonso Villa Alta,Ámbito de residencia: rural,3430,78.556143,53.157076,27.900467,73.99689
20,Oaxaca,20158,San Jacinto Tlacotepec,Ámbito de residencia: rural,2203,97.786084,99.858956,46.215327,75.599436
20,Oaxaca,20159,San Jerónimo Coatlán,Ámbito de residencia: rural,5419,95.056996,91.27572,59.115226,51.193416
20,Oaxaca,20160,San Jerónimo Silacayoapilla,Ámbito de residencia: rural,1366,82.603325,77.672209,23.911322,57.561362
20,Oaxaca,20161,San Jerónimo Sosola,Ámbito de residencia: rural,2559,86.495599,94.674296,37.808099,28.741197
20,Oaxaca,20162,San Jerónimo Taviche,Ámbito de residencia: rural,1848,90.605438,96.68435,62.599469,21.153846
20,Oaxaca,20163,San Jerónimo Tecóatl,Ámbito de residencia: rural,1587,88.093072,85.094472,51.154654,36.668999
20,Oaxaca,20164,San Jorge Nuchita,Ámbito de residencia: rural,3191,78.566478,39.253582,40.053316,37.954015
20,Oaxaca,20165,San José Ayuquila,Ámbito de residencia: rural,1503,85.474101,77.697842,38.920863,27.985612
20,Oaxaca,20166,San José Chiltepec,Ámbito de residencia: rural,7889,63.527336,71.570509,19.909372,31.789199
20,Oaxaca,20167,San José del Peñasco,Ámbito de residencia: rural,2079,92.33383,98.857427,46.497765,56.880278
20,Oaxaca,20168,San José Estancia Grande,Ámbito de residencia: rural,976,71.037594,63.659148,36.215539,62.280702
20,Oaxaca,20169,San José Independencia,Ámbito de residencia: rural,3681,91.058842,97.325362,68.659534,27.627439
20,Oaxaca,20170,San José Lachiguiri,Ámbito de residencia: rural,3841,95.954272,99.890471,52.902519,93.373494
20,Oaxaca,20171,San José Tenango,Ámbito de residencia: rural,18476,91.863301,97.371863,80.46141,38.732311
20,Oaxaca,20172,San Juan Achiutla,Ámbito de residencia: rural,430,85.777512,,,89.473684
20,Oaxaca,20173,San Juan Atepec,Ámbito de residencia: rural,1517,85.131636,44.363636,57.309091,25.018182
20,Oaxaca,20174,Ánimas Trujano,Ámbito de residencia: rural,254,60.972093,39.069767,35.813953,49.302326
20,Oaxaca,20175,San Juan Bautista Atatlahuca,Ámbito de residencia: rural,1724,93.557489,92.511346,41.754917,88.653555
20,Oaxaca,20176,San Juan Bautista Coixtlahuaca,Ámbito de residencia: rural,2732,88.353758,68.504902,40.114379,42.075163
20,Oaxaca,20177,San Juan Bautista Cuicatlán,Ámbito de residencia: rural,5811,74.633962,76.849057,35.622642,15.90566
20,Oaxaca,20178,San Juan Bautista Guelache,Ámbito de residencia: rural,5613,41.835409,45.257712,16.727342,39.624449
20,Oaxaca,20179,San Juan Bautista Jayacatlán,Ámbito de residencia: rural,1456,81.208431,68.774395,47.0726,27.556596
20,Oaxaca,20180,San Juan Bautista Lo de Soto,Ámbito de residencia: rural,2323,74.869081,66.388115,36.258124,30.501393
20,Oaxaca,20181,San Juan Bautista Suchitepec,Ámbito de residencia: rural,417,90.823961,70.415648,25.183374,71.393643
20,Oaxaca,20182,San Juan Bautista Tlacoatzintepec,Ámbito de residencia: rural,2270,97.683858,92.006189,45.435792,90.201135
20,Oaxaca,20183,San Juan Bautista Tlachichilco,Ámbito de residencia: rural,1441,93.22198,94.541485,28.52984,42.94032
20,Oaxaca,20184,San Juan Bautista Tuxtepec,Ámbito de residencia: rural,45960,75.894336,84.81912,40.63623,35.098388
20,Oaxaca,20185,San Juan Cacahuatepec,Ámbito de residencia: rural,4590,90.895994,90.943021,56.805175,
20,Oaxaca,20186,San Juan Cieneguilla,Ámbito de residencia: rural,591,74.702797,83.216783,28.321678,29.895105
20,Oaxaca,20187,San Juan Coatzóspam,Ámbito de residencia: rural,2535,95.822574,99.333611,66.68055,65.972511
20,Oaxaca,20188,San Juan Colorado,Ámbito de residencia: rural,3613,90.883196,82.433669,45.044221,62.183593
20,Oaxaca,20189,San Juan Comaltepec,Ámbito de residencia: rural,2507,97.60086,98.709677,45.591398,38.322581
20,Oaxaca,20190,San Juan Cotzocón,Ámbito de residencia: rural,12822,78.646216,85.114495,23.10779,31.802931
20,Oaxaca,20191,San Juan Chicomezúchil,Ámbito de residencia: rural,320,,,35.689046,9.540636
20,Oaxaca,20192,San Juan Chilateca,Ámbito de residencia: rural,1439,47.720981,50.108147,10.526316,60.346071
20,Oaxaca,20193,San Juan del Estado,Ámbito de residencia: rural,11,,100.0,,100.0
20,Oaxaca,20194,San Juan del Río,Ámbito de residencia: rural,1219,71.710811,45.585586,,47.657658
20,Oaxaca,20195,San Juan Diuxi,Ámbito de residencia: rural,1247,95.259849,93.545683,35.624476,88.600168
20,Oaxaca,20196,San Juan Evangelista Analco,Ámbito de residencia: rural,402,76.291667,,20.277778,16.666667
20,Oaxaca,20197,San Juan Guelavía,Ámbito de residencia: rural,46,90.674419,100.0,,97.674419
20,Oaxaca,20198,San Juan Guichicovi,Ámbito de residencia: rural,12787,80.546019,74.530927,42.990119,48.941598
20,Oaxaca,20199,San Juan Ihualtepec,Ámbito de residencia: rural,709,92.441003,96.902655,42.477876,43.657817
20,Oaxaca,20200,San Juan Juquila Mixes,Ámbito de residencia: rural,3908,94.903199,89.680111,28.76217,44.756606
20,Oaxaca,20201,San Juan Juquila Vijanos,Ámbito de residencia: rural,1832,94.475128,57.52551,59.630102,13.137755
20,Oaxaca,20202,San Juan Lachao,Ámbito de residencia: rural,4476,89.994176,84.054354,44.536883,60.122019
20,Oaxaca,20203,San Juan Lachigalla,Ámbito de residencia: rural,3285,98.585144,100.0,36.814791,90.917937
20,Oaxaca,20204,San Juan Lajarcia,Ámbito de residencia: rural,713,82.39854,99.124088,32.992701,34.744526
20,Oaxaca,20205,San Juan Lalana,Ámbito de residencia: rural,11459,86.997883,95.24445,27.952532,48.353121
20,Oaxaca,20206,San Juan de los Cués,Ámbito de residencia: rural,2357,78.268998,21.818182,38.741259,53.519814
20,Oaxaca,20207,San Juan Mazatlán,Ámbito de residencia: rural,15348,86.1132,87.715992,41.692244,
20,Oaxaca,20208,San Juan Mixtepec -Dto. 08 -,Ámbito de residencia: rural,7611,91.455511,93.735131,27.04203,68.406027
20,Oaxaca,20209,San Juan Mixtepec -Dto. 26 -,Ámbito de residencia: rural,708,96.536296,86.37037,34.518519,47.111111
20,Oaxaca,20210,San Juan Ñumí,Ámbito de residencia: rural,7676,95.602825,97.671892,42.2474,60.189353
20,Oaxaca,20211,San Juan Ozolotepec,Ámbito de residencia: rural,3166,97.941261,95.952722,67.836676,40.508596
20,Oaxaca,20212,San Juan Petlapa,Ámbito de residencia: rural,2807,98.695104,100.0,77.373887,86.498516
20,Oaxaca,20213,San Juan Quiahije,Ámbito de residencia: rural,3604,90.587097,89.935484,26.0,23.129032
20,Oaxaca,20214,San Juan Quiotepec,Ámbito de residencia: rural,2272,90.10175,65.423573,51.841621,44.705341
20,Oaxaca,20215,San Juan Sayultepec,Ámbito de residencia: rural,762,73.328748,72.352132,28.198074,38.651994
20,Oaxaca,20216,San Juan Tabaá,Ámbito de residencia: rural,1331,88.450505,38.282828,54.646465,64.949495
20,Oaxaca,20217,San Juan Tamazola,Ámbito de residencia: rural,3445,98.174294,99.870172,40.246673,32.814021
20,Oaxaca,20218,San Juan Teita,Ámbito de residencia: rural,607,98.656637,100.0,69.734513,98.230088
20,Oaxaca,20219,San Juan Teitipac,Ámbito de residencia: rural,22,87.736842,,84.210526,
20,Oaxaca,20220,San Juan Tepeuxila,Ámbito de residencia: rural,2770,95.992706,73.397313,26.257198,58.541267
20,Oaxaca,20221,San Juan Teposcolula,Ámbito de residencia: rural,1300,87.131558,69.652946,31.476998,72.881356
20,Oaxaca,20222,San Juan Yaeé,Ámbito de residencia: rural,1530,94.23842,17.983651,54.632153,47.888283
20,Oaxaca,20223,San Juan Yatzona,Ámbito de residencia: rural,449,96.833724,49.180328,29.976581,97.892272
20,Oaxaca,20224,San Juan Yucuita,Ámbito de residencia: rural,679,67.329653,66.876972,19.400631,27.760252
20,Oaxaca,20225,San Lorenzo,Ámbito de residencia: rural,5950,93.108213,98.748678,42.069087,82.058513
20,Oaxaca,20226,San Lorenzo Albarradas,Ámbito de residencia: rural,2699,90.959075,75.44484,22.375445,36.3879
20,Oaxaca,20227,San Lorenzo Cacaotepec,Ámbito de residencia: rural,2118,54.44709,58.362015,25.800046,55.123364
20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla,Ámbito de residencia: rural,771,95.824779,100.0,57.168142,19.115044
20,Oaxaca,20229,San Lorenzo Texmelúcan,Ámbito de residencia: rural,7048,98.913614,97.723625,61.243251,13.614475
20,Oaxaca,20230,San Lorenzo Victoria,Ámbito de residencia: rural,1002,79.385439,49.036403,27.301927,23.447537
20,Oaxaca,20231,San Lucas Camotlán,Ámbito de residencia: rural,193,98.73224,100.0,77.595628,98.907104
20,Oaxaca,20232,San Lucas Ojitlán,Ámbito de residencia: rural,10557,91.252945,92.141876,71.069721,
20,Oaxaca,20233,San Lucas Quiaviní,Ámbito de residencia: rural,1745,87.99092,66.828087,43.946731,51.57385
20,Oaxaca,20234,San Lucas Zoquiápam,Ámbito de residencia: rural,7551,95.897875,89.773371,54.206799,54.461756
20,Oaxaca,20235,San Luis Amatlán,Ámbito de residencia: rural,3613,92.392633,93.774986,18.932039,56.025128
20,Oaxaca,20236,San Marcial Ozolotepec,Ámbito de residencia: rural,1522,96.730159,98.89579,56.797792,39.544513
20,Oaxaca,20237,San Marcos Arteaga,Ámbito de residencia: rural,1525,75.050103,36.101579,26.424159,63.555251
20,Oaxaca,20238,San Martín de los Cansecos,Ámbito de residencia: rural,816,94.577632,85.0,35.526316,63.815789
20,Oaxaca,20239,San Martín Huamelúlpam,Ámbito de residencia: rural,1072,83.67996,98.90329,26.520439,49.95015
20,Oaxaca,20240,San Martín Itunyoso,Ámbito de residencia: rural,2456,97.108686,100.0,75.952075,57.637997
20,Oaxaca,20241,San Martín Lachilá,Ámbito de residencia: rural,1084,79.224829,88.074291,45.16129,46.627566
20,Oaxaca,20242,San Martín Peras,Ámbito de residencia: rural,2345,97.816032,99.685741,62.816842,
20,Oaxaca,20243,San Martín Tilcajete,Ámbito de residencia: rural,1738,69.302994,88.203593,26.047904,41.137725
20,Oaxaca,20244,San Martín Toxpalan,Ámbito de residencia: rural,3668,77.25135,54.829034,21.985603,19.166167
20,Oaxaca,20245,San Martín Zacatepec,Ámbito de residencia: rural,1273,88.803143,94.375517,27.377998,46.319272
20,Oaxaca,20246,San Mateo Cajonos,Ámbito de residencia: rural,620,87.688453,73.420479,40.522876,52.505447
20,Oaxaca,20247,Capulálpam de Méndez,Ámbito de residencia: rural,1464,47.939954,,18.013857,21.709007
20,Oaxaca,20248,San Mateo del Mar,Ámbito de residencia: rural,5305,81.32459,87.65786,85.617799,30.756848
20,Oaxaca,20249,San Mateo Yoloxochitlán,Ámbito de residencia: rural,845,94.065081,90.738423,53.191489,34.793492
20,Oaxaca,20250,San Mateo Etlatongo,Ámbito de residencia: rural,1179,79.83085,78.439965,27.51972,18.054338
20,Oaxaca,20251,San Mateo Nejápam,Ámbito de residencia: rural,1180,95.912402,92.801388,32.784042,26.366002
20,Oaxaca,20252,San Mateo Peñasco,Ámbito de residencia: rural,2116,91.053327,97.054342,37.785678,44.388014
20,Oaxaca,20253,San Mateo Piñas,Ámbito de residencia: rural,2212,90.217955,92.798848,58.233317,48.007681
20,Oaxaca,20254,San Mateo Río Hondo,Ámbito de residencia: rural,3275,92.436334,82.893891,46.366559,63.762058
20,Oaxaca,20255,San Mateo Sindihui,Ámbito de residencia: rural,2086,93.721971,97.988939,51.633987,70.688788
20,Oaxaca,20256,San Mateo Tlapiltepec,Ámbito de residencia: rural,229,79.519048,57.142857,,
20,Oaxaca,20257,San Melchor Betaza,Ámbito de residencia: rural,1085,93.650543,92.201382,42.349457,73.840079
20,Oaxaca,20258,San Miguel Achiutla,Ámbito de residencia: rural,744,89.555072,85.797101,44.492754,31.449275
20,Oaxaca,20259,San Miguel Ahuehuetitlán,Ámbito de residencia: rural,2445,90.086628,95.024434,43.66948,24.522434
20,Oaxaca,20260,San Miguel Aloápam,Ámbito de residencia: rural,2477,94.737536,98.063453,41.038319,43.922538
20,Oaxaca,20261,San Miguel Amatitlán,Ámbito de residencia: rural,8529,95.267415,94.348048,42.766012,
20,Oaxaca,20262,San Miguel Amatlán,Ámbito de residencia: rural,1043,83.489594,33.696729,26.759167,67.492567
20,Oaxaca,20263,San Miguel Coatlán,Ámbito de residencia: rural,3472,93.596366,97.765862,73.875484,21.060471
20,Oaxaca,20264,San Miguel Chicahua,Ámbito de residencia: rural,2217,94.625689,98.62183,37.100331,32.359427
20,Oaxaca,20265,San Miguel Chimalapa,Ámbito de residencia: rural,6458,82.39276,68.335589,32.611637,86.400541
20,Oaxaca,20266,San Miguel del Puerto,Ámbito de residencia: rural,9541,82.881918,77.449168,48.711536,54.898336
20,Oaxaca,20267,San Miguel del Río,Ámbito de residencia: rural,294,85.772894,60.07326,,15.750916
20,Oaxaca,20268,San Miguel Ejutla,Ámbito de residencia: rural,908,68.502457,49.87715,28.869779,17.690418
20,Oaxaca,20269,San Miguel el Grande,Ámbito de residencia: rural,4106,84.074647,86.264929,36.02063,41.856678
20,Oaxaca,20270,San Miguel Huautla,Ámbito de residencia: rural,1399,94.147103,97.028232,52.228826,24.368499
20,Oaxaca,20271,San Miguel Mixtepec,Ámbito de residencia: rural,3245,96.190768,98.54745,62.750161,19.302776
20,Oaxaca,20272,San Miguel Panixtlahuaca,Ámbito de residencia: rural,275,96.061947,90.265487,75.663717,69.026549
20,Oaxaca,20273,San Miguel Peras,Ámbito de residencia: rural,3496,92.792318,94.863778,63.019205,15.408665
20,Oaxaca,20274,San Miguel Piedras,Ámbito de residencia: rural,1296,97.369863,99.771689,82.990868,
20,Oaxaca,20275,San Miguel Quetzaltepec,Ámbito de residencia: rural,3657,95.638154,69.429747,,
20,Oaxaca,20276,San Miguel Santa Flor,Ámbito de residencia: rural,800,90.424767,80.69241,47.536618,52.197071
20,Oaxaca,20277,Villa Sola de Vega,Ámbito de residencia: rural,17969,82.691547,92.128196,70.807258,18.626622
20,Oaxaca,20278,San Miguel Soyaltepec,Ámbito de residencia: rural,31156,82.656349,95.118319,58.013093,42.526217
20,Oaxaca,20279,San Miguel Suchixtepec,Ámbito de residencia: rural,2823,89.710536,98.050244,43.11961,41.994751
20,Oaxaca,20280,Villa Talea de Castro,Ámbito de residencia: rural,2388,84.93398,18.23638,29.362881,54.385965
20,Oaxaca,20281,San Miguel Tecomatlán,Ámbito de residencia: rural,300,82.548043,55.160142,24.55516,
20,Oaxaca,20282,San Miguel Tenango,Ámbito de residencia: rural,794,95.971686,58.687259,29.086229,80.05148
20,Oaxaca,20283,San Miguel Tequixtepec,Ámbito de residencia: rural,1042,88.220833,63.75,27.291667,25.520833
20,Oaxaca,20284,San Miguel Tilquiápam,Ámbito de residencia: rural,8,,100.0,100.0,100.0
20,Oaxaca,20285,San Miguel Tlacamama,Ámbito de residencia: rural,3386,81.727767,90.467051,41.234805,68.554063
20,Oaxaca,20286,San Miguel Tlacotepec,Ámbito de residencia: rural,3211,84.795912,63.724854,29.26671,44.873459
